馬名,horse_id,枠,馬 番,race_id,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,age,rank,target_top3
セレーノ,,4,6,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
アクシュラ,,4,5,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
アンファール,,5,8,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ホールドミーワンス,,6,9,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
アイビーミャーオ,,7,12,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
オーケートムボーイ,,2,2,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ミヤムーブメント,,8,14,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
スマートコーラル,,7,11,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
スウィープシャルム,,3,4,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ジューンレイヴン,,6,10,202507050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,0.0,0
クラシオン,,4,5,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
パータリプトラ,,2,2,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
シュヴァルツシルト,,5,7,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
セイウンリメンバー,,4,4,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ロイヤルスパイア,,8,13,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
キャッチアシーフ,,5,6,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ブルーミーティア,,6,8,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
オメガヒストリー,,7,10,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ユイノカタリベ,,1,1,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
マイネルトレマーズ,,8,12,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ザキノフレンズ,,7,11,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ムソウテンセイ,,6,9,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
リフラ,,3,3,202507050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ドラゴンテイラー,,1,2,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
シルフズミスチーフ,,3,6,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
インディゴアスール,,7,13,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
スカイブルー,,6,12,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
イノキ,,5,9,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
ワンウェイトゥヘル,,6,11,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
メイショウホウセン,,8,16,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,7.0,0
アースミューズ,,3,5,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
ミルトライディーン,,2,4,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
ワールドシリーズ,,4,8,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
シュードタキライト,,2,3,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
アップフルーク,,5,10,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,12.0,0
ツーピース,,4,7,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
サノノアメリカン,,1,1,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
カジカライズ,,8,15,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,15.0,0
ウィングコマンダー,,7,14,202507050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,16.0,0
グレーヌドジョワ,,6,9,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
マーゴットガイア,,2,2,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ノンブルドール,,6,8,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
サトノトリニティ,,8,13,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ロザーンジュ,,8,12,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
アイスアイスベイビ,,5,7,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
オオツカ,,4,5,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ワールドブレイヴ,,1,1,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
コスモエーヴィヒ,,4,4,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
マチュ,,7,10,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ノーブルホライズン,,5,6,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
カイキアス,,7,11,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
マイネルアルゴー,,3,3,202507050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ウルフ,,4,4,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ベルソテイラ,,7,10,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
フィサブロス,,4,5,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
テイエムテンジン,,5,6,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
トーセンブリラーレ,,7,11,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ミニュイ,,5,7,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
トコトコクマチ,,3,3,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ヒロノフウジン,,2,2,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
テーオーモナーク,,8,13,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
オルビスケリー,,1,1,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
フウリンカザン,,6,9,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
タイムトゥパーティ,,6,8,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
テクノラッシュ,,8,12,202507050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
テンミラクルスター,,6,11,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
エレガンシア,,4,8,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
フィオレストラーダ,,8,18,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
メイショウピリカ,,2,3,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ホウオウペトリュス,,6,12,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
エンスエーニョ,,5,10,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ワイドリューレント,,5,9,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
マーゴットレジーナ,,2,4,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
コスモチプリア,,1,1,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
ニシノコマチムスメ,,7,14,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
ヒルノレーダン,,1,2,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
サウンドサンライズ,,8,17,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
カポレイラ,,8,16,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
ペプロス,,4,7,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
デルマジュテーム,,7,15,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
リヴァイデント,,7,13,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,16.0,0
モルティフレーバー,,3,6,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,17.0,0
サツキスマイル,,3,5,202507050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,18.0,0
コウジョリョウゾク,,7,12,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
トーアケルキラ,,7,13,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
リュミナーズ,,5,8,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
キュードス,,4,6,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ラルガメンテ,,5,9,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
チギリ,,1,1,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ロストボール,,8,15,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,7.0,0
テーオーノーベル,,3,4,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
リアルペガサス,,6,11,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,9.0,0
ウインドワンピース,,8,14,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,10.0,0
シゲルオトヒメ,,6,10,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,11.0,0
ハギノカノア,,2,3,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,12.0,0
ルグランシャリオ,,3,5,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
ヒサエノオモカゲ,,4,7,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
メイショウハリソン,,2,2,202507050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
キョウエイカンセ,,8,16,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
メイケイレイン,,7,13,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
メイショウサトノヒ,,4,8,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
シュレン,,6,12,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ケイアイワイラーパ,,2,3,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
エンドレスロード,,5,9,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,6.0,0
カルフ,,5,10,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ダイオジェナイト,,1,2,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
バーケンティン,,7,14,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,9.0,0
スーパーバイザー,,8,15,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
ソードマスター,,4,7,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
バルミラクル,,3,6,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
オレノアイバ,,6,11,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,13.0,0
フレイムジョーカー,,3,5,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,14.0,0
ラウダブル,,2,4,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,15.0,0
ランドブレイブ,,1,1,202507050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,16.0,0
レッドボブ,,5,5,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
モーメントキャッチ,,6,7,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,2.0,1
ケイアイアルタイル,,7,9,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
ララマルシュドロワ,,1,1,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,4.0,0
スコーピオンイメル,,3,3,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
ノアヴィヴァーチェ,,6,8,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ゼットエイト,,8,11,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
タリスマン,,7,10,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
エテルノレガーメ,,5,6,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
ジェロニモス,,8,12,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
レッドシュトラール,,2,2,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
ブラーブデシジョン,,4,4,202507050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
バルナバ,,5,5,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ダノンジョーカー,,7,7,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
ジェットブレード,,3,3,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
バンフィエルド,,8,10,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,4.0,0
レイヤードレッド,,6,6,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
マイネルシーマー,,1,1,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,6.0,0
イーサンアイ,,8,9,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,7.0,0
オルトパラティウム,,4,4,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
ビッグデイメイク,,7,8,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
サイモンルモンド,,2,2,202507050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,8.0,10.0,0
モズナナスター,,7,7,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ベイビーキッス,,4,4,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
キャプテンシー,,5,5,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
ブラックケリー,,3,3,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ロードトレイル,,1,1,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
サウスバンク,,7,8,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ダークエクリプス,,6,6,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,7.0,0
エコロマーズ,,2,2,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
ジャスリー,,8,9,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
オソレ,,8,10,202507050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
ウインベアトリス,,2,3,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ゴールドブレス,,7,14,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
カウンティフェア,,7,13,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
レッドレナート,,3,5,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
スナークピカソ,,3,6,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
カイトグート,,8,16,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
ストレイトアスク,,5,10,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
イリスアスール,,4,8,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
フォーカルフラワー,,1,1,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
タイキバルドル,,6,11,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,10.0,0
キタノクニカラ,,6,12,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
シャインバオバブ,,5,9,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
エナジーショット,,1,2,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
ニシノインヴィクタ,,4,7,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,14.0,0
ドライグ,,8,15,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,15.0,0
カントゥータ,,2,4,202507050412,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,16.0,0
ベラジオリン,,2,3,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
メイショウイブキ,,7,13,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
オンザノアール,,1,1,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ウーマンズパワー,,6,12,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
セイウンダイフク,,4,7,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
リトセア,,2,4,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
イサギ,,3,5,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ジェム,,1,2,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
シュトルムカイザー,,5,10,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
チョウスター,,8,16,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
グランブラーヴ,,6,11,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
アズライトアスール,,8,15,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
タガノヒダマリ,,4,8,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
エクスプロウド,,5,9,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
クリノセーラーマン,,7,14,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
シュタルク,,3,6,202509050101,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
ヴォーカライズ,,2,4,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ジュンドラドラ,,5,10,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ヴルールドロワ,,1,2,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ブランドブラン,,2,3,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
シャローファースト,,4,8,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ミッキージャンプ,,5,9,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ダテオトコ,,8,16,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ケイアイアマゾン,,3,5,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
メイショウセンドウ,,1,1,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
マルーンドライブ,,3,6,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
アーサーバローズ,,6,11,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ジーティースティア,,7,13,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ジーモンスター,,8,15,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ルペイドゥロール,,7,14,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
レヴロード,,4,7,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
ファツアップ,,6,12,202509050102,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
グランドオーパス,,4,8,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
フレッチャアズーラ,,8,15,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ミッキーラヴィータ,,3,5,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ルビドゥソレイユ,,7,13,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ワンダーアスク,,6,12,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
オーロラボレアリス,,2,4,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
エコロラヴァー,,8,17,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
アラビアンジョイ,,4,7,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
オレンジフィールド,,1,2,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
シンギュラーレディ,,3,6,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
スワトウ,,8,16,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ゴールデンテティス,,7,14,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ケンブリッジグレイ,,1,1,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ボンスヴニール,,2,3,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
スズランクイーン,,5,9,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
セントピュアベース,,5,10,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
エターナルビジョン,,6,11,202509050103,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,17.0,0
ブレットパス,,3,3,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
カフジエメンタール,,4,4,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ナムラヴンダー,,1,1,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
サイモンシャリオ,,8,9,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
マーズローバー,,5,5,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ロゼア,,8,8,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
クープグラッセ,,2,2,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
トンデトンデトンデ,,7,7,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
スーパービジー,,6,6,202509050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
エルハーベン,,7,7,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ドンテスタマスター,,8,10,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
アラムシャピラス,,8,9,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ダノンカレラ,,5,5,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
カパルア,,6,6,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ロスニーニョス,,3,3,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
クラウンカイロス,,7,8,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
グランドスウェル,,2,2,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
キタサンスーザン,,1,1,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
サートゥリア,,4,4,202509050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
エルル,,7,8,202509050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
アリディプラチノ,,3,3,202509050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
